kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage,snippet.tags,contentDetails.regionRestriction.blocked
youtube#video,wiJzo0Mv693PoGyiD_rAD6eW2B8,JPrdWNBpH6s,2021-12-04T03:52:47Z,UCRUc5P_KQTST10wZk1wT9YQ,Botg remix#shorts # Amber heard,,https://i.ytimg.com/vi/JPrdWNBpH6s/default.jpg,120,90,https://i.ytimg.com/vi/JPrdWNBpH6s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JPrdWNBpH6s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/JPrdWNBpH6s/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/JPrdWNBpH6s/maxresdefault.jpg,1280.0,720.0,Fun With Minecraft,22,none,Botg remix#shorts # Amber heard,,PT15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,5660,269,0,2,,,,
youtube#video,vwEknmCVIzVuqF9wgLp5Njvepvw,jrOy_EUP3wk,2021-06-09T14:09:32Z,UCbG92EZySEBbzuipWDDDIcg,Amber Heard | Aquaman! #shorts,,https://i.ytimg.com/vi/jrOy_EUP3wk/default.jpg,120,90,https://i.ytimg.com/vi/jrOy_EUP3wk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jrOy_EUP3wk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jrOy_EUP3wk/sddefault.jpg,640.0,480.0,,,,Top Movie Clips,24,none,Amber Heard | Aquaman! #shorts,,PT17S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,62,3,0,0,,,,
youtube#video,cyjFXGeGirTHcoZ3QOAsihEm_5g,k7PmyP-dDu8,2021-08-30T08:00:21Z,UC3CxAkYYhNyUvzwLPL94m1w,Amber Heard  | New Whatsapp Status Video | #Shorts,Amber Heard  | New Whatsapp Status Video | #Shorts,https://i.ytimg.com/vi/k7PmyP-dDu8/default.jpg,120,90,https://i.ytimg.com/vi/k7PmyP-dDu8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k7PmyP-dDu8/hqdefault.jpg,480,360,,,,,,,N G Shorts,22,none,Amber Heard  | New Whatsapp Status Video | #Shorts,Amber Heard  | New Whatsapp Status Video | #Shorts,PT19S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,36,6,0,0,,en-US,,
youtube#video,r70hby8_3UPwfWpdRL_8dtgWa0E,K_YpRVA9Q04,2021-09-26T17:10:05Z,UCxXFMXCam4V49XaxnN1fjnQ,Aquaman Movie (2018) Amber Heard Status #shorts #short #youtubeshorts #amberheard #aquamanmovie,"Aquaman Movie (2018) Amber Heard Status
Subscribe my channel
For More videos
#aquaman
#amberheard
#status
#aquamanmovie
#shorts
#short
#youtubeshorts
#viralshorts
#trending",https://i.ytimg.com/vi/K_YpRVA9Q04/default.jpg,120,90,https://i.ytimg.com/vi/K_YpRVA9Q04/mqdefault.jpg,320,180,https://i.ytimg.com/vi/K_YpRVA9Q04/hqdefault.jpg,480,360,https://i.ytimg.com/vi/K_YpRVA9Q04/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/K_YpRVA9Q04/maxresdefault.jpg,1280.0,720.0,KM_Gallery,10,none,Aquaman Movie (2018) Amber Heard Status #shorts #short #youtubeshorts #amberheard #aquamanmovie,"Aquaman Movie (2018) Amber Heard Status
Subscribe my channel
For More videos
#aquaman
#amberheard
#status
#aquamanmovie
#shorts
#short
#youtubeshorts
#viralshorts
#trending",PT50S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,67,2,0,0,en-GB,,"['kashimughal', 'aquman', 'movie', 'status', 'amberheard', 'aqumanmovie', 'аквамен 2018', 'Aquaman (2018)', 'аквамен против орма финальная битва', 'jason momoa', 'aquaman scene', 'yahya abdul-mateen ii', 'johnny depp amber heard', 'amber heard johnny depp', 'amber heard scene', 'amber heard', 'amber heard kiss', 'amber heard kiss scene', 'jason moma', 'aquaman arms workout jason moma', 'arms workout jason moma', 'jason moma aquaman workout', 'shorts', 'short', 'youtubeshorts', 'viralshorts', 'trending', 'youtubeupdate', 'update']",
youtube#video,QJYw41HWsIPqlzQaceETjADsGfY,LK1KMmVcLR0,2021-10-14T14:45:41Z,UCAruTduM2rF9lN_aTK4-GDw,FaceMagic - Take The Role Mera As Amber Heard #Shorts Ver.,,https://i.ytimg.com/vi/LK1KMmVcLR0/default.jpg,120,90,https://i.ytimg.com/vi/LK1KMmVcLR0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LK1KMmVcLR0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LK1KMmVcLR0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/LK1KMmVcLR0/maxresdefault.jpg,1280.0,720.0,J. Mae,1,none,FaceMagic - Take The Role Mera As Amber Heard #Shorts Ver.,,PT14S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,657,15,0,2,,,"['facemagic', 'facemagicapp', 'facemagic app', 'face', 'magic', 'app', 'faceswap', 'bodyswap', 'deepfake', 'fun', 'funny', 'reface', 'movie', 'film', 'actress', 'aquaman', 'mera', 'amber heard', 'woman', 'female', 'girl', 'trans', 'mtf', 'queen', 'atlantis', 'short', 'shorts', 'Salt Ava Max']",
youtube#video,QG9cvzhiutS2mSwznskeWhpm1xg,LuaaRVP_E4w,2021-10-17T09:50:49Z,UCOE1V5ilbI6hk_Uezpo1b3Q,وویس ناراحت کننده جانی دپ به امبر هرد 🥺🥲#shorts #jonnydepp #amberheard #جانی_دپ #امبر_هرد,,https://i.ytimg.com/vi/LuaaRVP_E4w/default.jpg,120,90,https://i.ytimg.com/vi/LuaaRVP_E4w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LuaaRVP_E4w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LuaaRVP_E4w/sddefault.jpg,640.0,480.0,,,,funny land,22,none,وویس ناراحت کننده جانی دپ به امبر هرد 🥺🥲#shorts #jonnydepp #amberheard #جانی_دپ #امبر_هرد,,PT48S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,2495,43,0,9,,,,
youtube#video,oREEV6FViXHaJtDYmYkAUu1296o,lwt-J9tmlYk,2021-08-27T03:23:47Z,UCP3tXmzR5rrC6phmDj3U2rw,Amber heard new whatsapp status#arijitsing#carryminati#kiraadvani#amberheard#jonnydepp#shorts#status,,https://i.ytimg.com/vi/lwt-J9tmlYk/default.jpg,120,90,https://i.ytimg.com/vi/lwt-J9tmlYk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lwt-J9tmlYk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lwt-J9tmlYk/sddefault.jpg,640.0,480.0,,,,Darshan patidar,22,none,Amber heard new whatsapp status#arijitsing#carryminati#kiraadvani#amberheard#jonnydepp#shorts#status,,PT17S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,24,2,0,0,,,,
youtube#video,FNqVC42RphvLw1O0kCvLcbbBPng,m-qIYZdwWXE,2021-07-07T03:35:48Z,UCmqnG1DIbHQne6ZaBHofphw,AMBER HEARD || 3D IMAGES || STATUS #SHORTS【KV】JADEJA,,https://i.ytimg.com/vi/m-qIYZdwWXE/default.jpg,120,90,https://i.ytimg.com/vi/m-qIYZdwWXE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/m-qIYZdwWXE/hqdefault.jpg,480,360,,,,,,,【Z】NOON,20,none,AMBER HEARD || 3D IMAGES || STATUS #SHORTS【KV】JADEJA,,PT10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1393,70,0,0,,,,
youtube#video,YLCULvUX2phsRa3Us68ZH6i8dNw,M7Vl35doeCM,2021-07-01T16:16:42Z,UCqy8jM3Y-2Pc033kilUlAFA,❤🔥Amber Heard Status🔥💙HOT Amber Heard Status💜Whatsapp status|Shorts||love status❤love at first sight,"🙏🙏  THANK YOU FOR WATCHING  🙏🙏

PLZ..!!!  ❤LIKE | SHARE | SUBSCRIBE❤

Amber Heard Status||HOT Amber Heard Status||Whatsapp status||Shorts||love status||love at first sight||aquaman status

#AmberHeard#LJBEntertainment#Shorts#status#whatsappstatus
--------------------------------------------
Uploaded for promotional,entertainment and preview purposes only!

If you as a copyright holder wish to remove this,

please contact me@
lborah872@gmail.com 

and I will remove it directly from my channel.
--------------------------------------------
Amber Heard WhatsApp status
Amber Heard WhatsApp status
Amber Heard WhatsApp status
Amber Heard WhatsApp status

Amber Heard Status
Amber Heard Status
Amber Heard Status
Amber Heard Status

Amber Heard Shorts
Amber Heard Shorts
Amber Heard Shorts
Amber Heard Shorts
--------------------------------------------
#AmberHeard #AmberHeardcuteexpression #AmberHeardstatus #AmberHeardWhatsappstatus #AmberHeardWhatsappstatus4k #Amberheard #Amberheardmovie #Amberheardaquaman #Amberhearddialogue #Amberheardboyfriend #AmberheardJohnydepp #Amberheardshorts #Amberheardromanticscene #Amberheardromance #Amberheardsexscene #Amberheardhotscene #Amberheardbestscene #amberheard_status_video #amberheard_status_4k #amberheard_status_fullscreen #amberheard_status_wahran #amberheard_status_hindi_song 
#amberheard_status_hd #amberheard_status_song #amberheard_status_in_tamil #amberheard_movie_scene #amberheard_johnydepp_fight_video #amberheard_full_screen_whatsapp_status #amberheardmovies #amberheard_elon_mask #amberheard_interview #AmberHeard_Whatsappstatus_4k
#Amber_Heard_hd_Whatsappstatus #amber_heard_Whatsapp_status_full_screen_hindi_song#Statusvideo #Status_whatsapp_love#status_song#status_video_for_whatsapp#status_new#status_full_screen#status_love#status_4k#status_sad#status_hindi#status_video_hindi#status_video_bhojpuri#status_video_new_2021#status_video_tamil#status_video_song#status_video_love#status_video_new#status_video_sad#status_video_shayeri#status_upsc_lover#status_for_upsc_aspirants
Status video, Status whatsapp love,status song,status video for whatsapp,status new,status full screen,status love,status 4k,status sad,status hindi,status video hindi, status video bhojpuri, status video new 2021, status video tamil, status video song, status video love, status video new, status video sad, status video shayeri,status upsc lover,status for upsc aspirants, Status whatsapp love song, Status whatsapp love story, Status whatsapp love new, Status whatsapp love sad, Status whatsapp love romantic, Status whatsapp love hindi, Status whatsapp love video, Status whatsapp love punjabi, Status whatsapp love tamil, Status whatsapp love telugu, Status whatsapp love hollywood,status video for whatsapp punjabi song,  status video for whatsapp tamil,  status video for whatsapp telugu,  status video for whatsapp song,  status video for whatsapp love,  status video for whatsapp sad,  status video for whatsapp full screen,  status video for whatsapp malayalam,  status video for whatsapp hollywood,  status video for whatsapp english,  status video for whatsapp femal version,  status video for whatsapp hindi,hollywood crush whatsapp status,hollywood whatsapp status, hollywood crush whatsapp status tamil,hollywood heroine whatsapp status tamil,hollywood actress whatsapp status tamil, hollywood crush whatsapp status hindi,hollywood heroine whatsapp status hindi,hollywood actress whatsapp status hindi,hollywood whatsapp status full screen, hollywood whatsapp status video, hollywood whatsapp status love, hollywood whatsapp status song, hollywood whatsapp status tamil full screen, hollywood whatsapp status in tamil, hollywood whatsapp status in hindi, hollywood whatsapp status hindi song, hollywood whatsapp status full screen 4k,Amber heard 4k ultra status, ultra hd 4k status full screen, 4k ultra hd status hindi, 4k status video hindi, 4k status video hindi song, 4k status video kaise banaye, 4k status video editing, 4k status whatsapp, 4k status without watermark, 4k status wala, 4k status whatsapp hindi, miss you status 4k, 4k status zone, 4k 120fps whatsapp status
--------------------------------------------
NOTE: - All Images, Pictures, Music used in the video belongs to the respected owners.

Disclaimer: - This channel DOES NOT promote or encourage any illegal activities. All content provided by this channel is meant for EDUCATIONAL and INFORMATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.
--------------------------------------------
Song: DayFox - Lioness (Vlog No Copyright Music) Music provided by Vlog No Copyright Music. Video Link: https://youtu.be/twJ_CyX9RfA",https://i.ytimg.com/vi/M7Vl35doeCM/default.jpg,120,90,https://i.ytimg.com/vi/M7Vl35doeCM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M7Vl35doeCM/hqdefault.jpg,480,360,,,,,,,LJB Entertainment,22,none,❤🔥Amber Heard Status🔥💙HOT Amber Heard Status💜Whatsapp status|Shorts||love status❤love at first sight,"🙏🙏  THANK YOU FOR WATCHING  🙏🙏

PLZ..!!!  ❤LIKE | SHARE | SUBSCRIBE❤

Amber Heard Status||HOT Amber Heard Status||Whatsapp status||Shorts||love status||love at first sight||aquaman status

#AmberHeard#LJBEntertainment#Shorts#status#whatsappstatus
--------------------------------------------
Uploaded for promotional,entertainment and preview purposes only!

If you as a copyright holder wish to remove this,

please contact me@
lborah872@gmail.com 

and I will remove it directly from my channel.
--------------------------------------------
Amber Heard WhatsApp status
Amber Heard WhatsApp status
Amber Heard WhatsApp status
Amber Heard WhatsApp status

Amber Heard Status
Amber Heard Status
Amber Heard Status
Amber Heard Status

Amber Heard Shorts
Amber Heard Shorts
Amber Heard Shorts
Amber Heard Shorts
--------------------------------------------
#AmberHeard #AmberHeardcuteexpression #AmberHeardstatus #AmberHeardWhatsappstatus #AmberHeardWhatsappstatus4k #Amberheard #Amberheardmovie #Amberheardaquaman #Amberhearddialogue #Amberheardboyfriend #AmberheardJohnydepp #Amberheardshorts #Amberheardromanticscene #Amberheardromance #Amberheardsexscene #Amberheardhotscene #Amberheardbestscene #amberheard_status_video #amberheard_status_4k #amberheard_status_fullscreen #amberheard_status_wahran #amberheard_status_hindi_song 
#amberheard_status_hd #amberheard_status_song #amberheard_status_in_tamil #amberheard_movie_scene #amberheard_johnydepp_fight_video #amberheard_full_screen_whatsapp_status #amberheardmovies #amberheard_elon_mask #amberheard_interview #AmberHeard_Whatsappstatus_4k
#Amber_Heard_hd_Whatsappstatus #amber_heard_Whatsapp_status_full_screen_hindi_song#Statusvideo #Status_whatsapp_love#status_song#status_video_for_whatsapp#status_new#status_full_screen#status_love#status_4k#status_sad#status_hindi#status_video_hindi#status_video_bhojpuri#status_video_new_2021#status_video_tamil#status_video_song#status_video_love#status_video_new#status_video_sad#status_video_shayeri#status_upsc_lover#status_for_upsc_aspirants
Status video, Status whatsapp love,status song,status video for whatsapp,status new,status full screen,status love,status 4k,status sad,status hindi,status video hindi, status video bhojpuri, status video new 2021, status video tamil, status video song, status video love, status video new, status video sad, status video shayeri,status upsc lover,status for upsc aspirants, Status whatsapp love song, Status whatsapp love story, Status whatsapp love new, Status whatsapp love sad, Status whatsapp love romantic, Status whatsapp love hindi, Status whatsapp love video, Status whatsapp love punjabi, Status whatsapp love tamil, Status whatsapp love telugu, Status whatsapp love hollywood,status video for whatsapp punjabi song,  status video for whatsapp tamil,  status video for whatsapp telugu,  status video for whatsapp song,  status video for whatsapp love,  status video for whatsapp sad,  status video for whatsapp full screen,  status video for whatsapp malayalam,  status video for whatsapp hollywood,  status video for whatsapp english,  status video for whatsapp femal version,  status video for whatsapp hindi,hollywood crush whatsapp status,hollywood whatsapp status, hollywood crush whatsapp status tamil,hollywood heroine whatsapp status tamil,hollywood actress whatsapp status tamil, hollywood crush whatsapp status hindi,hollywood heroine whatsapp status hindi,hollywood actress whatsapp status hindi,hollywood whatsapp status full screen, hollywood whatsapp status video, hollywood whatsapp status love, hollywood whatsapp status song, hollywood whatsapp status tamil full screen, hollywood whatsapp status in tamil, hollywood whatsapp status in hindi, hollywood whatsapp status hindi song, hollywood whatsapp status full screen 4k,Amber heard 4k ultra status, ultra hd 4k status full screen, 4k ultra hd status hindi, 4k status video hindi, 4k status video hindi song, 4k status video kaise banaye, 4k status video editing, 4k status whatsapp, 4k status without watermark, 4k status wala, 4k status whatsapp hindi, miss you status 4k, 4k status zone, 4k 120fps whatsapp status
--------------------------------------------
NOTE: - All Images, Pictures, Music used in the video belongs to the respected owners.

Disclaimer: - This channel DOES NOT promote or encourage any illegal activities. All content provided by this channel is meant for EDUCATIONAL and INFORMATIONAL PURPOSE only.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.
--------------------------------------------
Song: DayFox - Lioness (Vlog No Copyright Music) Music provided by Vlog No Copyright Music. Video Link: https://youtu.be/twJ_CyX9RfA",PT37S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,118,5,0,0,,,"['amber heard', 'amber heard status', 'amber heard whatsapp status', 'amber heard shorts', 'amber heard hd whatsapp status', 'amber heard 4k whatsapp status', 'whatsapp status', 'shorts', 'love status', 'romantic status', 'hollywood crush', 'movie', 'hot status', 'full screen status', 'silent boy status', 'single boy status', 'break up status', 'hindi song status', 'bhojpuri songs', 'bhojpuri movie', 'bhojpuri status', 'tamil status', 'telugu status', 'marathi status', 'nepali status', 'অসমীয়া গান', 'badboy status']",
youtube#video,Gkv5esl3GJoUP0d4bKqU-lZxkoY,MmS7-6UbHQY,2021-01-06T19:59:21Z,UCXY2q44_jMD4KcYSbJd1DKg,Amber Heard Pencil Drawing | pls subscribe us 🙏🏻 #shorts #blackpencil #ndrawings,,https://i.ytimg.com/vi/MmS7-6UbHQY/default.jpg,120,90,https://i.ytimg.com/vi/MmS7-6UbHQY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MmS7-6UbHQY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MmS7-6UbHQY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/MmS7-6UbHQY/maxresdefault.jpg,1280.0,720.0,Art and Crafts shorts video,22,none,Amber Heard Pencil Drawing | pls subscribe us 🙏🏻 #shorts #blackpencil #ndrawings,,PT16S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,191,6,0,0,,,,
