,snippet.topLevelComment.snippet.authorChannelId.value
597,UCFEXBfQPFnRCsDrlxbIyXLg
598,UC_mminoK-A19UH80kGF-21w
599,UCyo-9-iolCPvSheqkDqWkbg
600,UCYqWVzX90CJRvBf4SsLxHKg
601,UCLGNJSg9aM_ojHmF9HO9hpA
602,UCU3n9BcjaYUobBUq6IL1ztQ
603,UCEp4qBOIGjM6kHm1QrwT5gw
604,UCZxwayw2PJg9cLyn-2MCcjw
605,UC3j4REY9Trh7xyVhHMl0u_w
606,UCa4N04HX4rbteGX7tVG3pwA
607,UCD2fbWRAH3G89E4TDGfImMw
608,UCqkKH2Yd4mTb-8C1is1tp2A
609,UCZKg-A9CXsOU5G58VG7O0ig
610,UC8HUSlRk1umn4gLbK1ROG-A
611,UCLvZZWQe_fI6e9_NgpxrcJQ
612,UCQBP7mNtpN5mAIq6-bCSlNQ
615,UC4pjwJm1YWsiuJlrCl1YFvQ
617,UCVLdjF84DV44ADgbpxs9d7Q
618,UC1UwyqurSYCAfyljBmOBzXw
619,UCr2vrWVP_8vleq3bnBizuzg
621,UCn8WmBDzvGbBNKifjQbc-Zw
622,UCjkUt9JUy-ccHOtu7myQCXA
623,UC-K-hPrv-5ZdhcF48k4FP1g
624,UClO9vQeYm8VpqGCSGOdw8SQ
625,UClqPZx744PndNjf3-PTQkzQ
626,UCQmp9qhX0pCXxqVexg0O95g
627,UCjV0eHxXafCdj_BUVbiF5LA
628,UCeWXF1_h0u2JCKf0ZXGNMWg
629,UCeaEvPkDSLV-UCuZ0amSO8g
630,UCLZ45LbCOMhQRqyII9PHr6g
631,UCP_0rixFIJVu2I8sI5_qpzQ
632,UCB5RVFrjqX0HQQgtP1LkKwg
633,UCyFA4gMQOwDVXYZVLAI0M5Q
634,UCX22MZJKjfwAh49vWVpTkNg
635,UCesr427Pp1-HKzqgpf-U-uA
636,UCG9IQAiz1VVy8DkWabhZUYQ
637,UCORW7B2tUhN-RxvvqsnP1nQ
639,UC3HC7xIxRK_mat5szVhSJtQ
640,UC3aglrAV_Ye8qK5AsMuK_fw
641,UCmqyy4mkNUCRvcMIw8QuR7Q
642,UCbk10Sohm_RWoUzMyhLrm6A
643,UC-MWVqPg40Ze_s08_N0FnKQ
644,UC5ZyhjwZL3Ra7iSkAnEXOQw
645,UCirjSVUPoRFh8BiPKfNHuIw
646,UCI-i0Mqd5QauISNx0CHc4lQ
647,UCQEXl-AOs7HsGhP_woM7Dww
648,UC-o7lOT7SarIx7oCEgzS0WQ
649,UCWvX-SMEw0SU6vze1PoDY_w
650,UCf2gxWLgNKbf_OibSuU51Lg
651,UC4miQ-SiC9s5qXICA07qN0g
652,UCnAxdpdLQwkGkMEgrK_MX2A
653,UCjgMg4qEFW_m0eOyAEe48bA
654,UCwMwBGx8uDjfURJVTf8udjA
657,UCRscz3nwv2DnDG7zJlFWUSQ
658,UCh83pTj2bhyPgz-F_wPoulA
659,UCleuDvxw3Bd0ENO6ybsKAwg
660,UCRRKQ_zPik0zAC6x1Y1kBIw
661,UC9o8v-hyEdIWfXTqYGgtOXA
663,UCikqQYu_CjyhR1rpdzWYepw
664,UC292fo8qMMZABE8bpWUBE_g
665,UCixYZZRhXK46DKhyO3tmXsA
666,UClI1g5-no-jPpGK-9QkexLg
680,UCtg1dwgItCSHyui-4j5sHgw
681,UCuptuw8YGlIFFXS_VSpBw_A
682,UC4C7YNPd72z436vaXuMOpEA
683,UCRs0lvndZVbr5M-5o0HOhOA
684,UC-BOF4NVzTh5PsPF1P5KpdA
685,UCUjS-Z0oGU9R8cMNkRlFzYA
686,UC3fvxKFTyxbL0zPyQxq53tg
687,UCnmbjkxlxJjG5xhX3DQlhtA
688,UC1Kf9CVOJycRUvBNiPvSKQA
689,UCh9x6-2WVCDIpelR_-4P32Q
690,UCVPjjSaknYELS0S7mKCAgMQ
691,UCyKbgpQQNIRdeT888_wapXw
692,UCgJvnBG_vYCA5Ntg8RV6mAQ
693,UCYkxd_WXaGra50NPLc9Dv6A
694,UC75lNI6IZAwhxKrfL_Bqo1A
695,UCsxPNVNUvJ1xJ4aXYEoez0A
696,UChAbBFyh0rgISRzxycgcZNA
697,UCDnMFiW08l4SmyiNczbhDsQ
698,UCIoXxtcXRWEvOkscrYFFFtA
699,UCVehllnpnbiJB0BsBEzTk9w
700,UCuWeBHxVe6C69JTBpiY-Y8Q
701,UC0f2p49KXBel2x2iti7HUGA
702,UCXewJxVPTiZ8mqws-d33Xdw
703,UCBEfL4Gp1GUDNhkaNPqB3Mw
704,UCY_YTJNpK5TYtHiSAXeprjA
705,UCa0MGcvUcTTFRqRjAUb3rsg
706,UCmivb_yuBLFzODpjhuT-dQw
707,UCDMxwxsqSepWEJpgeZaBQRw
708,UCdZk90jEVJHXCtSeT4dfO3g
709,UC2IGjNrBqIbW7R5y0VxkxGA
710,UCGOxsyc6O8JPiY0oH8RJ_Pw
711,UCtFP3RkTqnhFODszNG7Iwwg
712,UCjsh5qjutWEA5bYRV5mpbbA
713,UCLEgdFgjrYDNXNVf409vpmQ
714,UCCEKUTMdcVvvSCoyWRG9LFQ
715,UCTMjxSs1kIWfRN2txn21RPA
716,UCjn6V32HQzrLycXP4i5VhHw
717,UCbkkqtcFxpXOR3MMLTbfq_Q
718,UCpfNJNH8TrjV7zgO4mKyutg
719,UCnVgqhauyLkOBiBZCY9KKJQ
720,UC0Qq1lrL6dsPWRr3b5jNaNg
721,UC9c3eCUEJzM4FOQKCP97TGQ
722,UC864oM7KOds5QYKVMWzGtQQ
723,UC7pdfjbS-FAMeVWgUrhN81g
724,UCjcvb2VTh_iQbR6sLz4avRA
725,UCikD7uDcFcQtyFIdz_wXXEQ
727,UCzA3cCM3Q4tDx19dKsu5ShA
728,UCMtsR1F09YFxmCeRWXnIb9A
729,UC6PRbrEMAqVog5VsAF7JXnw
730,UCA2QGb-rOINGXSsqEkFC8kw
731,UCnZVQu35Uf9u2bqfNaRPlog
732,UCRUojWi5I2pWpqEWR6X8dMg
733,UCB7VizziMhooGpVzJtQthzA
734,UCtym9DOT8poKMFbM19cqBEw
735,UCxuDnaGl8AS8cXZNLJlEIzw
736,UC_kNZ29WBWViuxeB810lneg
737,UCR3CQpJbbatBiLOD92dvIXg
738,UCev6ec7Hx_zgqRZIBIqv6Rw
739,UCTqyDgZIGLqWvM4JIYbWUYw
740,UCxyRT6uJKvtR1FAxcw1qEkQ
741,UCrx6PeJ3NWDOUGoAknTrwXQ
742,UC2EScdYMmNc1oD9lSPUOi9g
743,UCyJtMipzg00OGIDF_JdCb8Q
744,UCAzJL09uvxYooMUgiSaRQsg
745,UC7sv8Z-1t54P1PcLYX5lVNg
746,UChWppX-0NBY4hbd44oJh_og
747,UChSIPPdSyzmhOilJhOFSmvg
748,UCJTtYKWA_MopMiIFSAsBURw
749,UCebAbs30oTfXX7eK2hnW_GA
750,UC5P9g0YGcy6Ad4LSzi1Yu_A
751,UCSXufWYPrXV3huR8Sa-Iv7A
752,UCmGMhY5RZbmt4CLTgFrJTjQ
755,UCob6ZSwd3hyGMkqFKtotLUQ
756,UC9M89kODo53fdP6PBr1dUjA
757,UCFNeIh_-XaeD1FdQQ684Rwg
758,UCEXJ4CaL2bl1pisFgRON9Lw
759,UCy0mW6wBaTDtwcegvbjc7zQ
760,UCVjrLb21wORSxTEN4rV0y0A
761,UC1dEMwsevm24MQx6U3ou7kg
763,UCtpJNUp25mlmWzTZ1jKvohg
764,UCwLEDqY_8pLznPpmzWr5QoA
768,UCTEHZ9oJdtgCuoc-AUbIv2g
769,UCpAnNugRVqeOXgLx7h6XRvQ
770,UC1UEDUr2CXOJWf9WKdB48wg
771,UC71PsD4DwFD3FD6zsgCwEFw
772,UCUjqzmxa4ZQA3i6MX9J7VBw
773,UC2WaBTIrkFJYfUdnf3L_ZOw
774,UCAxmGZ4ZuEUrhX6ZSnZH4GQ
775,UC4BjK-NEYukqN0kZLnpKPzw
776,UCww1g0pF3ZcXydKzvLFeX-w
777,UCbbp9c6tDPVZppZnVdS8rpA
778,UCtsjfHMpHuVihLrGPnHczSA
779,UC_gkIl74Z_Ef_phlvktKrVQ
780,UCi4m5GvEKxKwcSOizoBp0LA
783,UCIz4ra5cNwg1sYkuYzKGRqw
785,UCd0Vst-b4hsIXmzQNDib8VA
788,UCv5Mpy5VwixgwwlDPU8Nxsw
789,UCwNX0qG6JKimIK4918N82xA
790,UCKfolsO9gSYt1Eoz0JHA2rg
791,UCoDLqQL7yohZM6QmQx0lJ-A
792,UClQVOHV3rOQbhwA1cNfXKrA
793,UCfF0RYFHfejNBfjfqRYFpXA
795,UCp0hJn6onxUOKX9HNrQHmjQ
797,UC1Ecbhama9ISPAjVV-W-V0Q
798,UChvoBd_fE2ubZMu0RVv2s3w
799,UCENU5cQ_ozKn6GtRUY0iS6g
800,UCe7gk0ol3YiDDto2QU1TsOg
801,UC4D2v-l_Oe43cm7Lz_3MkpQ
802,UC7ShVWABNdqL7PHZGlH8Shw
804,UC-dt6EukUn3JXIje608NnQw
805,UCPD2YQiRRjyW_eNjvLRghPw
807,UCXZlxTAk3MenFEsSfJoI7Gw
808,UC32MvC1byQ7dqHQUK5_rWXA
811,UCeUlntzzEfBGIbqNUiWG4_g
812,UCMIq6VeM-xStyMA_oKYXH8Q
813,UCR4ptFPnVfPq6t_2rWv6zXw
814,UC5WS67f5dfdUKLscgfkruvw
815,UCnkZUAo40zBcAnmlVK3qfbQ
816,UCz4O6fVjog6QktiKyOc1pBw
817,UChjx1zS8TOlXU1jI3S7LMDA
818,UCSG0OTlUfClsvk3Bxr2YbYw
819,UCANH8rIpEyizj7zUf6SNoVg
820,UCFpPaKa9-15kHCt4px7VDnw
821,UCK3M_n4LJ9g3bclNbohjqdw
822,UCtdmqvU1CbifJ5SGuQ4ISew
823,UCpf78xcANIGhaCqX65dZbEA
824,UCatdNrv2iM2ml-Dp4RLH6GQ
827,UCqO9xAV3uhv_OEaiVSOz8pw
830,UCtZ7VMhrmzOKRBCYcbNkxsw
831,UCoWV0KL5qFmOTKB2J2FGo0A
832,UCSlJoJoL1HLbnVBSNYgXcgQ
833,UC3apIoouFTtEcLsX_oRH1_Q
834,UCSJIyj4_y1xhsN7JVjwqS7g
835,UCi4e04BMmQlZkRMuY4js41A
836,UClF7j_sip_4BrT9dkYw9wUg
837,UC8Ml7-N3FhRS_uAEJVES7fg
838,UCuaDs0HyMVNR2Q49cTy9_RA
839,UCQPTD_CU5zr4vEkfQ3XBamg
840,UCSO4lLEM7qOKQXwNCgMUfNA
841,UCq0gOkUlk7VOAqZmzZRseKw
842,UCfc1IhgeE_irSvS74NZjXRw
843,UCsQ3jwTS4R6hvChFWK99Gcw
844,UCpQ_PmGdRuN_cnpCb3RyLFw
846,UCjLAmldrfS_Vvf7SYwH3Aaw
847,UCIDLMQDqPdyOdberZLp_oDg
848,UCKiiGFs_LfGkoShNwLzPBqA
849,UCU7Z6uUS-3TbYY-B7GL22xA
850,UCbMynqz9IwF_99lFGZNqM5Q
851,UCAdzRxe96slfFBxrOhlxjzw
852,UCt2kwZpmt11QCa80fzNhInw
853,UCn6Bg2lzQ9w8xp2vvkuGxYg
855,UCcwd4lH24yDtpZVdR8yByUQ
856,UCj23dYKvfbtfy5-i-1DxA0w
857,UCeTnQPebeFxLW5t0BAw2-kg
858,UCG4FHlGuNmd28ubdZt5enaA
859,UC-0RyYa7T6G1Vg5JkqpNz6A
860,UCuxa7ox6LJBPsqs6rxknuVQ
861,UCaJX6WvfKQELp7i_tauvmKA
862,UCjhf4F-E0Xhjdyv1FBUgfLQ
863,UC0kT-RKbP1fnsgt6g89GbWA
864,UCDDErs44iVF4tLRD5Fdn4nA
867,UCAvoQg9WguTpa_KKSC1eAgw
868,UCrTbGa7lKa8bWApO4UERW-w
869,UCSmCBivZUxbssea8hPA6BhQ
870,UCxkqy1HsyGFc3Ev4BtTvnRg
871,UC1K5Sr0S0qEk6kurF350hmg
873,UCeeUpB530NKCSmpLSmZ74iw
874,UCnSOOLDVGGezsYy-SM5UXrg
875,UCtnucIa2YnE2_QV8QvzjrWQ
876,UCXbV_D4_fvUrNdOk7hAax9w
877,UCg961mQPbYoyKh6TgMknAdQ
878,UCsGWf4FNdfGGv9pplEvGGMA
879,UCIu9drGD8tI7mi_i-mUsWow
882,UCPqG03vohkBPlrcDNClqdqw
883,UCIghj1H-30KrbRZCanhzo7Q
884,UCqb9RsFZZ08HRtsxj1_U-gA
885,UCBYJQ9VHYgKRbj5IxwM36rQ
889,UCrxxaQbXo8H7pRdNR7l1XOA
890,UCYabf4xy9JVy8sL8LtShN7Q
891,UC2FNQOqjal0W17HhMRxAmSQ
892,UCBk10x65ZPSP5H7jequNf7Q
894,UC7D9H8lKSBLHFFwYcRuwfZg
895,UCZIdiaReAAmhSzJ6YAr0Nbg
896,UChbo4d53QNdsconKijmoppA
897,UCuhBlWCRxwRTN-3l8ApI4Xw
898,UCKzCaiTjBVSHgdmeh-5HiCw
899,UCAe0-wWPVeBzsfG-gJ77ZXA
900,UCczkc4Lt0JUIMEKwpxW0zNg
901,UCeJl1dSHVAAxG9WeVcD1bBg
903,UC7I3cYrsBzGOVh7zVa9QxPw
904,UCQL_Mhq6aGEU7Hsr4jEGPpA
905,UCOu2dPQa15tTH-NN9WOhx8A
906,UCk4xhmyblnkje1UDcoC2fPQ
908,UCQx6hK0EWSJQ0GZaue0BhDg
909,UCjQntTCCqp5lEEz8E8A9HJg
910,UCA4p_ZmgIXmz8lTDXIZOnNg
911,UCdMn36xW4INkMhdiRAYQgmQ
912,UChLXVIpEBblckA887XrMUMA
913,UCvTvWIE4G97RexwJdBJXDMA
914,UCVzYyj11mNXf5OhustrRKgQ
915,UCEji-kTpIvBCzQzj6Kz9MwQ
916,UC9r5UpssbUXeNZ_TUDIetCw
917,UCXTqz0x6cx6rPSbgeZP8Ffw
918,UC8-ZPXBXMDfhqG7zDGjThug
919,UCgl-Eto18pO0hl9YSaOuaTg
920,UC8-ObYky7avabK4CsVD3Ztg
921,UCo_t-x4rq3EitkkZzmQy8gA
922,UCX6ZmqzsZETezlz22GR0zbw
923,UCm2FdaD4tFdAo_OnMy5terg
924,UC3uQiFNe9FG_8wALgBJTCYg
925,UCIPfek5Yz0Q12YA70NNkyCA
926,UCq8RRLOeCwJ0SiUAv44De3g
927,UCcz_2hW3lbGS-1SAUOx7JFA
928,UCP_Ngac5WmQVvLMZIWmvzwg
929,UCUNNEm7RdRZey7Dd7qyfCtw
930,UCS9TVJhDViO2ZN57MZlCgzg
931,UCsrGBRGVCwr7olgqJ2sUyYg
932,UC9oM503FMX2y-Mgqy-ssrxw
933,UCkW6THFL2ZO93wL7-8WziPw
934,UCA87JpB_HPyxqZQtKopgaMg
935,UCZ7lkpTobSSfhRYTesGofug
936,UCi_YOPRT-eJGyeyaLXo5WHA
937,UC0HaJCJVtCuhhFRSQptGPpg
938,UCMLUwZ1BSsFXodDLYG8QOmA
939,UCv5-0yOe-WnTZQhKUgDCRZA
940,UCv34TuFgLpxjvp05vd0VFXg
941,UC6nUuC6aHRszpEWytLYZg0A
942,UCOjJbJcIAraEFmEJtyCumNw
943,UCFdB4MPOHIjq2EWohqtKXnw
944,UCUkZIwqKaXh35Sg2TTRiVeQ
945,UCvDr-GgRGYvR_OnZasrxK1g
946,UCYvDo3xrO3MBxRAeiT38s4Q
947,UCEWsvlI7f1l8NlfcANiGhJw
952,UCgmFnP7b0TK5R2fHpIHrIKw
953,UCa6AmYkUoLpUhk4aEXhpkSw
954,UCyUV_wIjeeFtfgNekxmFf2Q
955,UCkWN7r4ZjFU031vwjpljujA
956,UCA0Vu8gPwyWX7xenc4PDf4w
957,UCqywDKJmM-ejDD0PEGswtRQ
958,UCsLtA-kODG1wnBnXBDNQudg
959,UCeIw-Kxeg0oFpb3VIqow5Ug
960,UC5ME3y75OvI3ALmilSn4O4Q
961,UCjkQx3mmy9Vu-z3OEmUJtCg
962,UCOD0HouVGr0WWkL_f6tuvyQ
963,UCmThqqNehnZUS1uGoDA6Hmg
964,UCLSxhza-ucNEWDdCMm7Jxvw
965,UCvO27lWz-yYD7t5j2YJ900w
966,UCUmeresjUws2492MBrWp2pQ
967,UC7kReukPKgv1V415GLQvNKw
968,UC-JjynwLQF22D41VfPe72AQ
969,UCZha0HKG8GEI41is0tINemQ
970,UCs2Mnl79zYZV_Uwt1ZYAsnQ
972,UCMTINGH7ukVluCw_ZqEd7QA
973,UCfdywxQXV0Xv-nYG5q9sROg
974,UCLsfuLvRACZ3FZvL8J20SCQ
975,UC0kgwmXtZLp7gr7BJRl60Ew
978,UCWl4iFSum-4YrWSxfH_zU2A
979,UCq5n5Zv39WOFCO7612MQQcg
980,UCoY6zKDwMVtgmxMJk564yIQ
981,UC6rfV2kNAiU1RHNkxUNhsJw
982,UCZv2u4j3HEqCSX5YIvx4Z8g
983,UCApDdWqdouKfx1RnVo0aX7g
984,UCujYAzowkDxNsmnsBRHoLXg
985,UCzxWO-uvr3-plCcDxZvD0ZQ
986,UC8jKwqxARX2zs4n_wxP5lKw
987,UCPRzrplHt6X35q4T_H8_Smw
988,UCkXHJtbn1hfFogPsjraxvDA
989,UCZYdBREooYfUbmRxif7AUuQ
991,UC3Gne3CgDB4vnSD4TU8OsPQ
992,UC_v7KHfOj_oN5ZTyT-jYeuA
993,UCIeRVPgadLMvWN_gS6cvAuA
994,UCyCnoOmdgaJoT3oXlxsMvyw
995,UC4MaPYyad4yJP0dhrvPD2hQ
996,UCk1tpi9uSClGaDsWa_R1bIg
997,UCUmiOC4NleYWg7xx1ityt0Q
998,UCbXefr0-0gqsgNBc6zcaItw
999,UCQj6JvnszP3T3oKnLFSsBGQ
1000,UCpBunMwQElCGC3FVtmdERQw
1001,UCY3PzcCN7se9EddSWMZRpgg
1002,UCZ00GRZrYCUCsuTmJmJXXtg
1003,UCrzGnBhc7kQHvuvm8oucL7g
1004,UCi15Nrx-V07SOoINcMPi0Xw
1005,UCMM4712d1o_yAdTVL4dHFNg
1006,UCsdpSlewCdlFyhf5UNW2Csw
1008,UCpO6EmyBKMG6ui-1bxo3-FQ
1009,UCsncbrwfX09nAaCqQjgRDlw
1010,UCOJNwmSXkMdCuHH4FStJ-Rg
1011,UCObOLezNcC-JvhkLfkkntLA
1012,UCxkJadhXDWrXtkioGT-W9ww
1013,UCpZN9HEenCZ9GvdHm3YUcTw
1015,UC2WlBzikQ2Z9U8zq6UEaMLg
1016,UCtDiarpoNLaQVx__dIp0i3w
1018,UCMh2VCRmTALQAZ-y4UtH3IA
1019,UCm9tC8kYToA6CxIO6rdy22Q
1020,UCJ1DdM4c602LnIQHNw_ucJA
1021,UCtdZrZbefZhXoYJaLCp18eg
1022,UC4sdldZX8G89oNQGEa9cAxg
1023,UC4zdxlFZz_B_khgUQ1f0TdA
1024,UC4wZ06cYPJxHegDcBgTwRyQ
1025,UCdSJsxizP9Wx9N3Rdu1WNyg
1026,UCcBSSuOv9OMIR2lxabTdd3w
1028,UCdmuATfIQhdKvQqis8dY_dw
1029,UCfmrIzP_KRclN5LRvFljoOw
1030,UCS91ZY-2zD7XFZM_I10Y0WQ
1031,UCxmvPfLRYpZUGJVKmtoMFng
1032,UCODXf5LcaTi0dXKnVJktEiA
1033,UCoXsl-0jVV_2sgG7d37sMPA
1034,UCpAow-EjRPtBsHb9-oAY4sg
1035,UCOgQgFEnCv06KzfokvRqdFg
1036,UCtDd7iEUG56XmAl7xe4NCZQ
1037,UC2-M8BfU6YOlS9wiXEquHEw
1038,UCpiibhgEH7q89hOdgRVSCjQ
1039,UCIVwpvSvAJK3-yGA6ShBXxw
1040,UCx3kcG0rtYsJOWdTXOQ-zAA
1041,UCil737kB8-YYgFKPca19UIg
1042,UC5zjytIFUiCN6UOVWT3vghw
1043,UC7zysmHm21tERwEL2b4QGWw
1044,UCGfb_KMgNq7Q0HLfzNhDAhw
1045,UC9bDgiPqJOa1Asv1_74xkzg
1046,UC8KAREaUKIZ-N5Vb7KHbXUg
1049,UCSpLmSZzE7Z5RpDQOeDMVjg
1050,UCtA7XYSd89PiJqMnCel0oxg
1051,UCpHOlW3ih6Su0Xdi_PxFz8Q
1052,UCwg7xGK18WLTIdG84-n32eA
1053,UCpQuHaefRF6KolssXGss6Jg
1055,UCkrV7GSWz_M486rN2XxrFkg
1056,UCL8JF1MYSfXfzIRU68nWREQ
1058,UCPB72LS8WxVcjuv6W39alxA
1059,UCO6PDrHpJoL-sFH8JpBDmIA
1060,UCMUKrjF6vFnn3CVnYsLmjcQ
1061,UC-D189iaxKlqcShaACWK5sw
1062,UCRcJwJDiH3Se5GDbeg1kI8A
1063,UCxq-kKEVX_sRYv5onovn9Vw
1064,UCGP8_7lSAkX_2zDB0Qh5GuA
1065,UCg6qmVbTNBBeo6vdttP1hpg
1066,UCMJKR8jxTJR3Wgx-IiPtNYA
1067,UC_F7v0MSc4GzMFPmOMg8s0Q
1069,UCE2haMgoUJoavs-_2POw3Gg
1070,UCNoLs8IXZhf9iuMo2n6e6JQ
1071,UCQyvQbwDh1l0LeTTCkGIaTg
1072,UCPsCPKLx0jc0LTfqx0HQoHw
1073,UCzWF4pMDr6GWZ3Gniq_XBNQ
1074,UCpWsnffm3ei6vScji4DtqAw
1075,UCMV_kUnSx03oT4vO3HM7kMg
1076,UCCVhxJKhtpn2zWlmOe7xekA
1077,UCi9N8yCMLliOYKLVCVs9DSA
1078,UCbBgn_gxRhQCBUbPLL6C6-w
1079,UCxZLVvizyazZObQdIv8R3uQ
1080,UCE4BlcP_ae5fmK7dB_rub1w
1081,UCUeBYGPiwfVhx9mEUhXL2jQ
1082,UCtiTIgGSFGPgDl7ZWAPlWrw
1083,UCagoOJGhvk_pFJXwZTcc3uw
1084,UClMLlKDe2ieI4DvQeXXGVTQ
1085,UC0fcxd5OxFWapOK9aK3rVxg
1086,UCxCfkG_Qy8NPTof1ScTCJ3Q
1087,UCkZThtE_zcQdE5AQzQ_MotQ
1088,UC4nUdx-9JxLtRNk_CDkOrKg
1089,UCrigfiKL6GG9yL3S7pmEkbg
1090,UCtVDk3qwBWQbeZl5sGbuhpA
1091,UCW57ox6D-Cq-jt__VKPDYUw
1092,UCB_FJ8opyFRSqvwKCGwqTKQ
1093,UC3SjCXoAAJLCR2fcAStmBFA
1094,UCEJKKrqDzgt0lqf5_L8H5Pg
1095,UC7KFr6roBjv69ouAY0nS3iw
1096,UCXdv5yqc9B8CyZxAH3aIkJw
1097,UCmZBiBDnAlHwFjxszgnrDmA
1098,UC5e-l791m1_wAtBO9pj4bsQ
1099,UCAWgmFaUDiB4L2xZckuMUZg
1100,UCClLmABjNGOr46n1aMoAz4Q
1101,UCdi0D3XXmcXjlTm7y8GlV7Q
1102,UCk5YZ9lnSntEGlFy0Jgp_lQ
1103,UCt0DdVmCBy-QywzvTmonJew
1105,UC8f40wpfDxALDT6XOBHM_IQ
1107,UCV2wUIBFd618fsMZx1GHKmA
1108,UCnT0lE-BFtHdlTHEmeSGjBQ
1109,UCOju6K-UMWb3FZWz36w6tZw
1110,UCTDyEJOpeQdnJLKiQP9QlGQ
1111,UC-a3AC5F9MisoytwlM92cFw
1112,UCkW3xSY45mYGTNHV5CrdLDQ
1113,UCLqYF_MeJv1AZeQNYW7FqPA
1114,UCfFbN8gNpdZ98XEd6tAleLg
1116,UC3sfMouE-rJuZjhyXHAV_Aw
1117,UC_aZnxdxI__PKSd6pogBsOg
1118,UCGup6hZUe_7iSfODgfnf2Sg
1119,UCpPvyJd_KdlVP4f21y_Zwsg
1120,UCQ6HZutlGYLC-6qaC-9mZQg
1121,UCJIFC-D-hMB9QJW8UfwU09A
1122,UCsfIuMjaLHsP4os3A0xNIpA
1123,UC4lhgdcdIjm-P4oZJ9zkrgA
1124,UCtAiRAyY56fwswpviJJDcpA
1125,UCu6qJ_GsONMakoLlJmP7b_w
1126,UCP-5OCC9WM0Q1aqBqFSjnRQ
1128,UCUmIeAgCkoxQxa5S9yOiAaQ
1129,UCy8YFzbkvYTQOQxjgE3UTBQ
1131,UC1MkaljjpLcNL_Vz-Qy-WHA
1132,UCnDQwUaTc5QScgWXqx544BA
1134,UCjYVoS5LLuVXoNd0ENr5zCA
1135,UCHXsECJd1--5Lufi3ADkK8w
1136,UCVX8n9PL0wDo2H-DjgIEdbA
1137,UC_DCBELvNp6QdA7rhOzWYcQ
1138,UCKlKIWPFswM76Tbrzf2ZltQ
1140,UCWXDaEw28KQRvOw_AP8gFow
1141,UCLWZDe6w2viK-vwZ3yWBE1A
1142,UCCO-d9PXFRkkx7a1a66uvEw
1143,UC0j4LM_Bhk79Npb-M3M_RJA
1145,UCnz8x410_uAQvOIB_LlutDw
1146,UCa4Zn_yWWfllQQ6X7WHMRcQ
1147,UCIEXIi0NXxsFz1F6mrlIBmQ
1148,UC8eHqM-XL8VLhlK6h8WaKZA
1149,UCSbAmqpiOGVRZCzEfQBtMGw
1150,UCgBHOI4ETsbz_9QtmqEgDXQ
1152,UCE3dj52htEEuvDk4RP4_IAw
1153,UCH7GYfDYJSdSpTzWGcWAU9g
1154,UCxp3NlQo-8X8NXxZ_Wj968g
1155,UC_Nb-FO2i2Rx_ffy6NRsouQ
1156,UCEEE-18Dy9-uMymaohneK7g
1157,UCfNYwqWe99ZBJYj9Xj98O_A
1158,UCO53156iRGJ1_t5SCJ1TUBA
1159,UCu3rBRE49aQ5u2QMGigFGGQ
1160,UC-KMvDwcGnAq39r3sZ-p9IQ
1161,UCjTSrgG5tv_ANATMp3pQRIg
1162,UCRUm39wP8OtxSOoQzZaGtGQ
1163,UCB0fEPqec-Q70supEmPULOg
1164,UC4KDvUM6TeNYGnlTbC9gT0w
1165,UCwKn28VbSoS9ItpwhAfyKEA
1166,UCSzQIiqTX7bily8kmTfjfqA
1167,UCRhOnSeQrFi26ZqyhMT46Sw
1168,UCIis1dVnF0ONnRAAbNOO3Ug
1169,UCnxA99Cp9OPnVSZ4LkeYLLQ
1170,UCKNk5eIEwi6DCCJkqaNuShg
1171,UCmw5vrX27EG7USiZMxflJTA
1172,UCNv1Vx9TJEIGrDy-1Jv_XRw
1173,UCWABCwu_0QI11-xOzBB1nBA
1174,UCW3usaONcbF7Hzc9DRNhEnw
1175,UCfpe5la-lrTdrP0HYvF81Ig
1176,UCHDsvYr-LJQaA-rbURzmmhg
1177,UCJHjOmQkY0ShC8SMs1skS5Q
1178,UChHxqq1MMvLRnS2FuWvZb0Q
1179,UCKR14HJmoUDh73VlZY0EHEA
1180,UClWF69Of6bVAxm-tFF6sELg
1181,UCKDsk4K2Jr1oIDZ3PZkFehQ
1182,UCZ9juP26ZSRQStN7kFPzI0Q
1183,UCubwVbklA_Felj6ipKnne5A
1184,UCn-XcpJbmMZnA5Itewxo5Ig
1185,UC4o92be-4wfU40jVJdRqKVA
1186,UCX7PySRuUpWmnfBlNHZsh6w
1187,UCwOl9kjk_0Kp3Yukx-7izCg
1188,UCULGw7s2EafoITD52FguxOA
1189,UCeW5K2rB41UJRXI3fdTh_cw
1190,UCfcxsDTk5EagGgolvR06Ruw
1192,UCE0_adH7Cs_e7vVLKwVEuGw
1193,UChXae7UfcjrDfK7YZXtMJvA
1194,UCcrXOqPJU1uaXJLlH2ZYvtQ
1195,UCJejR_ULtV2-2w66AYfcYww
1196,UCTNu504a-S7pTpkS4I8O7pQ
1199,UCS8G7JDp_xdwMsBMy-l5thA
1202,UC4cMMO98t2FOFUYYZxJfzqg
1203,UC_6auRuxQlBrJSJkb1WB1oQ
1204,UCxboKIqbd6i9C0nk2i2EPUw
1205,UCR8VDFT0fFIlezKCHYfAL6w
1206,UC63UPsNIfOy0SGP-hHtctPA
1207,UCXURv1eXDE0LV3LePFg_woQ
1208,UCaKh0EbtTtZRb1Cyr8ecZWQ
