kind,etag,id,snippet.title,snippet.description,snippet.publishedAt,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.localized.title,snippet.localized.description,contentDetails.relatedPlaylists.likes,contentDetails.relatedPlaylists.uploads,statistics.viewCount,statistics.subscriberCount,statistics.hiddenSubscriberCount,statistics.videoCount,status.privacyStatus,status.isLinked,status.longUploadsStatus,brandingSettings.channel.title,brandingSettings.image.bannerExternalUrl,topicDetails.topicIds,topicDetails.topicCategories,brandingSettings.channel.unsubscribedTrailer,brandingSettings.channel.description,snippet.country,brandingSettings.channel.keywords,brandingSettings.channel.moderateComments,brandingSettings.channel.country,snippet.customUrl,status.madeForKids,brandingSettings.channel.trackingAnalyticsAccountId,snippet.defaultLanguage,brandingSettings.channel.defaultLanguage
youtube#channel,NciQpkp9QQej26hfGpxJEPaq5B8,UCch8rKN0pUuZO0v4evevS2w,jenni,you are an angel 👼🌸,2017-08-25T15:07:33Z,https://yt3.ggpht.com/ytc/AKedOLQs4dWa7LynlAjt5Q0iJtWA1TQ3PJd6GyLtxMQZ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQs4dWa7LynlAjt5Q0iJtWA1TQ3PJd6GyLtxMQZ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQs4dWa7LynlAjt5Q0iJtWA1TQ3PJd6GyLtxMQZ=s800-c-k-c0x00ffffff-no-rj,800,800,jenni,you are an angel 👼🌸,,UUch8rKN0pUuZO0v4evevS2w,0,7,False,0,public,True,longUploadsUnspecified,jenni,https://lh3.googleusercontent.com/yBca6SsurkYYS0NLMXA9bBedylREkjx6DPdJVrRvilUu7W6SWiEhazzXs1UX0lN_W9uFoJD0gg,,,,you are an angel 👼🌸,,,,,,,,,
youtube#channel,JCunE5pcRuAT205MzrNFTtx03wc,UCcH9xOgRvvbP0dlnfuE4GXA,Gustav Vigolo,,2014-01-10T21:21:21Z,https://yt3.ggpht.com/ytc/AKedOLQByn9TPQBeNyuri5GzreKR1pmMoeiTXrw5hl1N=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQByn9TPQBeNyuri5GzreKR1pmMoeiTXrw5hl1N=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQByn9TPQBeNyuri5GzreKR1pmMoeiTXrw5hl1N=s800-c-k-c0x00ffffff-no-rj,800,800,Gustav Vigolo,,,UUcH9xOgRvvbP0dlnfuE4GXA,105,8,False,1,public,True,longUploadsUnspecified,Gustav Vigolo,,,,,,,,,,,,,,
youtube#channel,wvkN9rbe8fWXR_JqlzMAOzlSIYA,UCCHJXRG553gz51pwT0Sno9g,Sin Stalker,,2007-07-14T19:13:33Z,https://yt3.ggpht.com/ytc/AKedOLTLF2dxm_35cOiS5WBMqEimvGuSS6PD100CIQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTLF2dxm_35cOiS5WBMqEimvGuSS6PD100CIQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTLF2dxm_35cOiS5WBMqEimvGuSS6PD100CIQ=s800-c-k-c0x00ffffff-no-rj,800,800,Sin Stalker,,,UUCHJXRG553gz51pwT0Sno9g,825,10,False,19,public,True,longUploadsUnspecified,Sin Stalker,,"['/m/0403l3g', '/m/03hf_rm', '/m/02ntfj', '/m/025zzc', '/m/0bzvm2']","['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,,,,,,,,,,
youtube#channel,nwdN_09TkNcyukAi-HoLnkqDZqY,UCcIqeCL5C5kV7T_-b3RG6QQ,Angela Marino,,2015-07-05T18:31:26Z,https://yt3.ggpht.com/ytc/AKedOLT6p2S_t3FANxFFvPIAYD3NLdi9Psa3E33aOg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLT6p2S_t3FANxFFvPIAYD3NLdi9Psa3E33aOg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLT6p2S_t3FANxFFvPIAYD3NLdi9Psa3E33aOg=s800-c-k-c0x00ffffff-no-rj,800,800,Angela Marino,,,UUcIqeCL5C5kV7T_-b3RG6QQ,0,0,False,0,public,True,longUploadsUnspecified,Angela Marino,,,,,,,,,,,,,,
youtube#channel,xHQlZGmt-Nnwq2dZ8bMl-XhVwbI,UCCJ11X4XJGR2xR8toG1tSYw,Bri Quinn,,2012-08-22T00:22:36Z,https://yt3.ggpht.com/ytc/AKedOLRsTCjSPXdZSNlRuGJVPXlnC180jxq4LALQO32Wsw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRsTCjSPXdZSNlRuGJVPXlnC180jxq4LALQO32Wsw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRsTCjSPXdZSNlRuGJVPXlnC180jxq4LALQO32Wsw=s800-c-k-c0x00ffffff-no-rj,800,800,Bri Quinn,,,UUCJ11X4XJGR2xR8toG1tSYw,0,1,False,0,public,True,longUploadsUnspecified,Bri Quinn,https://lh3.googleusercontent.com/MLFZUWmxl6coEkvHbq0KhgJ4q06HBOwjtpehFDGY4cewcnFDKcnM6cLRy3aicrgImiTgb_eVdw,,,,,,,,,,,,,
youtube#channel,1NlGJ5VMSGDx4PlYGJNFPgm8Y-E,UCcjHJG-SWhPsMZz4w18yDBQ,Gaysianboi,,2012-07-02T18:49:52Z,https://yt3.ggpht.com/ytc/AKedOLQXZ_abZLwkc-MUCibQNmS5eP-xjr6WDjMwiQ49=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQXZ_abZLwkc-MUCibQNmS5eP-xjr6WDjMwiQ49=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQXZ_abZLwkc-MUCibQNmS5eP-xjr6WDjMwiQ49=s800-c-k-c0x00ffffff-no-rj,800,800,Gaysianboi,,,UUcjHJG-SWhPsMZz4w18yDBQ,75,1,False,4,public,True,longUploadsUnspecified,Gaysianboi,https://lh3.googleusercontent.com/0agGb6tecamHfD87lk_UPOXakjB1NlZxH8qUOy1mdWmWOSdQVITeTzVaBtX44iG4iGCF_NT7ZCo,,,,,,,,,,,,,
youtube#channel,tTE3n5xQ111NtXO9d_AlRUhJ-xU,UCckcVURqWMV_O8PuQqP_ECw,Carter Busby,Welcome to my channel!  Be sure to check out my second channel “Niteflyer2000” for more awesome content!!,2012-12-24T03:01:56Z,https://yt3.ggpht.com/ytc/AKedOLSTsTgrbdwcrmd_dbyQSR7IWvOjklyzgt46pwjswQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSTsTgrbdwcrmd_dbyQSR7IWvOjklyzgt46pwjswQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSTsTgrbdwcrmd_dbyQSR7IWvOjklyzgt46pwjswQ=s800-c-k-c0x00ffffff-no-rj,800,800,Carter Busby,Welcome to my channel!  Be sure to check out my second channel “Niteflyer2000” for more awesome content!!,,UUckcVURqWMV_O8PuQqP_ECw,41902,101,False,33,public,True,longUploadsUnspecified,Carter Busby,https://lh3.googleusercontent.com/tGgp6WJRLwWP6GNMMlcdMe85jyiXLlEKeLB5wo5eWr8WqXpimtSPtg8QlW3lNrh9NjDph40HGw,"['/m/06ntj', '/m/0jm_', '/m/019_rr']","['https://en.wikipedia.org/wiki/Sport', 'https://en.wikipedia.org/wiki/American_football', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",awNK_zqH3Wc,Welcome to my channel!  Be sure to check out my second channel “Niteflyer2000” for more awesome content!!,,,,,,,,,
youtube#channel,dtCav2KMMgbbRnP-1oKmoRtEMDE,UCcKl6lZh_6QgpOlyU_s7t7w,cujoedaman,,2006-12-04T00:28:58Z,https://yt3.ggpht.com/ytc/AKedOLT8SnL8HwXkoPo6P-0Aoh_LOb5V2WI7VNau2Lfh=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLT8SnL8HwXkoPo6P-0Aoh_LOb5V2WI7VNau2Lfh=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLT8SnL8HwXkoPo6P-0Aoh_LOb5V2WI7VNau2Lfh=s800-c-k-c0x00ffffff-no-rj,800,800,cujoedaman,,,UUcKl6lZh_6QgpOlyU_s7t7w,0,22,False,0,public,True,longUploadsUnspecified,cujoedaman,,,,,,,,,,,,,,
youtube#channel,vJvPpQv2Ks_8xNGEEAYVAEAE3BY,UCckYD-slvE8_iKjksMRIdTQ,Neil Heard,,2012-07-19T04:00:32Z,https://yt3.ggpht.com/ytc/AKedOLTCl1rc9PWRKRlTnbWovxDW3fjwtmc3_mWXWg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTCl1rc9PWRKRlTnbWovxDW3fjwtmc3_mWXWg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTCl1rc9PWRKRlTnbWovxDW3fjwtmc3_mWXWg=s800-c-k-c0x00ffffff-no-rj,800,800,Neil Heard,,,UUckYD-slvE8_iKjksMRIdTQ,0,0,False,0,public,True,longUploadsUnspecified,Neil Heard,,,,,,,,,,,,,,
youtube#channel,BwhfPhjy-LdU-8ok5e97GS8BtOc,UCClbhvaPj0h-gaQKhv4_qBQ,Finn miller,,2015-03-28T21:15:15Z,https://yt3.ggpht.com/ytc/AKedOLQeMbzzY4r3tyXzJo0ALkVNQ39gc8EOC9kR3Q=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQeMbzzY4r3tyXzJo0ALkVNQ39gc8EOC9kR3Q=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQeMbzzY4r3tyXzJo0ALkVNQ39gc8EOC9kR3Q=s800-c-k-c0x00ffffff-no-rj,800,800,Finn miller,,,UUClbhvaPj0h-gaQKhv4_qBQ,0,2,False,0,public,True,longUploadsUnspecified,Finn miller,,,,,,,,,,,,,,
youtube#channel,_xQDNyG8GJL5HF_smXCjL5CUT9A,UCClq6Js5bSli8PIu2yf-8Qg,It Is Gamers City,"ARKADAŞLAR  MERHABA BENİM BOYUM 175  KİLOM 70 GÖZÜM KAHVERENGİ YAŞIM 17 

BU KANALDA ELİMDEN GELDİĞİ KADAR SİZİ VİDEOSUZ BIRAKMIYACAĞIM ŞİMDİLİK ABONE KAZANDIRMA VİDEOSU ÇEKİYORUM AMA YENİ EKİPMANLAR GELECEK ONLARI BEKLİYORUM GELİNCE SİZİ EĞLENİRMEYE ÇALIŞACAM DESTEKLERİNİZİ ESİRGEMEYİN ABONE OLUP VİDOLARIMA LİKE ATARSANIZ SEVİNİRİM VİDEOLARDA GÖRÜŞMEK ÜZERE BAY BAY.",2017-06-12T10:11:27Z,https://yt3.ggpht.com/ytc/AKedOLRYk2sA4_fGFQAGE0JF7jm_PfP4Rq45D2PInxZW=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRYk2sA4_fGFQAGE0JF7jm_PfP4Rq45D2PInxZW=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRYk2sA4_fGFQAGE0JF7jm_PfP4Rq45D2PInxZW=s800-c-k-c0x00ffffff-no-rj,800,800,It Is Gamers City,"ARKADAŞLAR  MERHABA BENİM BOYUM 175  KİLOM 70 GÖZÜM KAHVERENGİ YAŞIM 17 

BU KANALDA ELİMDEN GELDİĞİ KADAR SİZİ VİDEOSUZ BIRAKMIYACAĞIM ŞİMDİLİK ABONE KAZANDIRMA VİDEOSU ÇEKİYORUM AMA YENİ EKİPMANLAR GELECEK ONLARI BEKLİYORUM GELİNCE SİZİ EĞLENİRMEYE ÇALIŞACAM DESTEKLERİNİZİ ESİRGEMEYİN ABONE OLUP VİDOLARIMA LİKE ATARSANIZ SEVİNİRİM VİDEOLARDA GÖRÜŞMEK ÜZERE BAY BAY.",,UUClq6Js5bSli8PIu2yf-8Qg,1868,176,False,51,public,True,longUploadsUnspecified,It Is Gamers City,https://lh3.googleusercontent.com/tdWjTxXvhdops1EWZu0cCvVlYBqJqaphQVSdIpqMRBFiPXvjzUb8MAAyNXAJUSu_vRD1F0IZ,"['/m/0bzvm2', '/m/0403l3g']","['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Role-playing_video_game']",,"ARKADAŞLAR  MERHABA BENİM BOYUM 175  KİLOM 70 GÖZÜM KAHVERENGİ YAŞIM 17 

BU KANALDA ELİMDEN GELDİĞİ KADAR SİZİ VİDEOSUZ BIRAKMIYACAĞIM ŞİMDİLİK ABONE KAZANDIRMA VİDEOSU ÇEKİYORUM AMA YENİ EKİPMANLAR GELECEK ONLARI BEKLİYORUM GELİNCE SİZİ EĞLENİRMEYE ÇALIŞACAM DESTEKLERİNİZİ ESİRGEMEYİN ABONE OLUP VİDOLARIMA LİKE ATARSANIZ SEVİNİRİM VİDEOLARDA GÖRÜŞMEK ÜZERE BAY BAY.",,,,,,,,,
youtube#channel,4kYzpdbvLUTahU76CxiosY9EAgY,UCcM7dMUK0bPo4Sksmn79Jag,tissotjumpy,,2008-12-22T14:13:14Z,https://yt3.ggpht.com/ytc/AKedOLQOUutfEAkkX942DeuL1tV2H9-C7cdSYvs18g=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQOUutfEAkkX942DeuL1tV2H9-C7cdSYvs18g=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQOUutfEAkkX942DeuL1tV2H9-C7cdSYvs18g=s800-c-k-c0x00ffffff-no-rj,800,800,tissotjumpy,,,UUcM7dMUK0bPo4Sksmn79Jag,11046,16,False,28,public,True,longUploadsUnspecified,tissotjumpy,https://lh3.googleusercontent.com/leTyAsDlqxAxb-IBztOnipBTyHLE14NMPE9yTugpRh91C4TxjYaC3RR-qjF5-Lt5qrLA6vYqjb4,"['/m/019_rr', '/m/06ntj']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Sport']",HJQyOtzNuZk,,,,,,,,,,
youtube#channel,Ma6D_Zap55L-mjzUOeChGCtDNjE,UCcMJ7Q0zSVMlCodEOHWxNiw,Emilio Q Lozano,This Chanel’s is where I share my work as a grow in photography and videography. I’ve always wanted to be a filmmaker and this platform gives me the chance to do that when it comes to creating video. This Chanel consists of journal vlogs based on my craft and short films.,2012-04-30T04:19:33Z,https://yt3.ggpht.com/ytc/AKedOLQxG-JpgU4FtzYUzLEe0OYHUWNOMKnjJRZ4NFSDhg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQxG-JpgU4FtzYUzLEe0OYHUWNOMKnjJRZ4NFSDhg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQxG-JpgU4FtzYUzLEe0OYHUWNOMKnjJRZ4NFSDhg=s800-c-k-c0x00ffffff-no-rj,800,800,Emilio Q Lozano,This Chanel’s is where I share my work as a grow in photography and videography. I’ve always wanted to be a filmmaker and this platform gives me the chance to do that when it comes to creating video. This Chanel consists of journal vlogs based on my craft and short films.,,UUcMJ7Q0zSVMlCodEOHWxNiw,2030,33,False,22,public,True,longUploadsUnspecified,Emilio Q Lozano,https://yt3.ggpht.com/c6-Z-F8MN9Hyrfjo9Kw4_f9drdWOcfqW8j96jkNOGZGpGHEGk_EfqcmAdoYTJht1ZrP0KlLM,"['/m/03glg', '/m/019_rr']","['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,This Chanel’s is where I share my work as a grow in photography and videography. I’ve always wanted to be a filmmaker and this platform gives me the chance to do that when it comes to creating video. This Chanel consists of journal vlogs based on my craft and short films.,US,,,US,,False,,,
youtube#channel,QD5puqVGhdxp6gtyC_kWUNhZyIU,UCcO0ZzkK0R-witOkKFvs6dw,Johnny Bravo,,2015-04-20T19:58:31Z,https://yt3.ggpht.com/ytc/AKedOLS2C0IsM2KB_BiY1VzswhJb1lc22hENcCi0zSI6=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLS2C0IsM2KB_BiY1VzswhJb1lc22hENcCi0zSI6=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLS2C0IsM2KB_BiY1VzswhJb1lc22hENcCi0zSI6=s800-c-k-c0x00ffffff-no-rj,800,800,Johnny Bravo,,,UUcO0ZzkK0R-witOkKFvs6dw,0,0,False,0,public,True,longUploadsUnspecified,Johnny Bravo,,,,,,,,,,,,,,
youtube#channel,KjzlTgJVaFbIy59xsmcXz6HKAxE,UCCopgrTwLWbEp5waVSBpxpw,Ruby O,,2015-08-01T06:09:29Z,https://yt3.ggpht.com/ytc/AKedOLSw-RXmDJ8vtxEmBroG7KHqpzR6xWvev6YgbCV_Yw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSw-RXmDJ8vtxEmBroG7KHqpzR6xWvev6YgbCV_Yw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSw-RXmDJ8vtxEmBroG7KHqpzR6xWvev6YgbCV_Yw=s800-c-k-c0x00ffffff-no-rj,800,800,Ruby O,,,UUCopgrTwLWbEp5waVSBpxpw,0,16,False,0,public,True,longUploadsUnspecified,Ruby O,,,,,,,,,,,,,,
youtube#channel,1k9Tpi_Qq23I2jvg8zKjCCqupy0,UCCpLairs0GM_0fjn8xiBEFQ,SpartanG,,2006-05-10T11:06:15Z,https://yt3.ggpht.com/ytc/AKedOLScb5x2KG0TUHnc5W9ssgxrtwDYEHM0bV-GDw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLScb5x2KG0TUHnc5W9ssgxrtwDYEHM0bV-GDw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLScb5x2KG0TUHnc5W9ssgxrtwDYEHM0bV-GDw=s800-c-k-c0x00ffffff-no-rj,800,800,SpartanG,,,UUCpLairs0GM_0fjn8xiBEFQ,0,3,False,0,public,True,longUploadsUnspecified,SpartanG,,,,,,,,,,,,,,
youtube#channel,xanOtpvYyjroQeG4lGBgq3DFNuI,UCcrDKFYXdmO8j2EYL8axU5g,Thunderhorse9 9,,2014-05-07T14:43:59Z,https://yt3.ggpht.com/ytc/AKedOLSe-6YYROAJk8tB-2rH-FjWvn9emkWkey1SQnfUuA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSe-6YYROAJk8tB-2rH-FjWvn9emkWkey1SQnfUuA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSe-6YYROAJk8tB-2rH-FjWvn9emkWkey1SQnfUuA=s800-c-k-c0x00ffffff-no-rj,800,800,Thunderhorse9 9,,,UUcrDKFYXdmO8j2EYL8axU5g,7,42,False,2,public,True,longUploadsUnspecified,Thunderhorse9 9,,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],,,,,,,,,,,
youtube#channel,1R-xZF1wVrAJxXAavh-jdXyRCNs,UCCs1lExEdzUY_SI3RSbJm7w,Savion M,,2012-08-01T03:31:56Z,https://yt3.ggpht.com/ytc/AKedOLScMTB-OeolNC2HdeZjnKyH2UR1t1tMwsqQ_mLpU9o=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLScMTB-OeolNC2HdeZjnKyH2UR1t1tMwsqQ_mLpU9o=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLScMTB-OeolNC2HdeZjnKyH2UR1t1tMwsqQ_mLpU9o=s800-c-k-c0x00ffffff-no-rj,800,800,Savion M,,,UUCs1lExEdzUY_SI3RSbJm7w,5,39,False,1,public,True,longUploadsUnspecified,Savion M,https://yt3.ggpht.com/BVjoiWmCc9ArSfPWfylZoh05hGJbm1BE5Dmi1HAh9sEocv02qeqjHmTHJPZQDkRHiDaM4jdN,,,,,,,,,,,,,
youtube#channel,32H6P_hK5lpsq0kG5Ds8XE_gxlo,UCcSe9vBkWrc2oNpVinRjlqA,Ryan Platts,I just chill and play games,2013-06-08T00:58:40Z,https://yt3.ggpht.com/ytc/AKedOLRNNQWYeNRl8DqtO5ZklItxzPiaNEDK7d3oQCyOHw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRNNQWYeNRl8DqtO5ZklItxzPiaNEDK7d3oQCyOHw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRNNQWYeNRl8DqtO5ZklItxzPiaNEDK7d3oQCyOHw=s800-c-k-c0x00ffffff-no-rj,800,800,Ryan Platts,I just chill and play games,,UUcSe9vBkWrc2oNpVinRjlqA,2006,34,False,162,public,True,longUploadsUnspecified,Ryan Platts,https://lh3.googleusercontent.com/VNHZ0EEVohJo1RZT5hoCVwwWMGJrZxrnbutbja6hgXr7GoCWHR6Q8pbNASbqNWvegUYr3n5h,"['/m/025zzc', '/m/0bzvm2', '/m/02ntfj', '/m/0403l3g']","['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game']",,I just chill and play games,US,,,US,,,,,
youtube#channel,ou8ti2OYyQNqbAYnrb-JoKfGw9o,UCCShC3SMo9JP_6U38o7mp6A,Katrinne Arruda,,2015-06-21T21:33:29Z,https://yt3.ggpht.com/ytc/AKedOLSan6Slu0Y2vWUxa7k83Rx2JcfZvIAwmu71aqgI-w=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSan6Slu0Y2vWUxa7k83Rx2JcfZvIAwmu71aqgI-w=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSan6Slu0Y2vWUxa7k83Rx2JcfZvIAwmu71aqgI-w=s800-c-k-c0x00ffffff-no-rj,800,800,Katrinne Arruda,,,UUCShC3SMo9JP_6U38o7mp6A,0,0,False,0,public,True,longUploadsUnspecified,Katrinne Arruda,,,,,,,,,,,,,,
youtube#channel,lfVs9Zkur54whJhzI2kd9MzHJg0,UCCSlFQaDMi7Z6ACzu8Z-XZQ,Jeff Vader,I'm just a poor boy nobody loves me.,2015-10-09T16:56:53Z,https://yt3.ggpht.com/ytc/AKedOLTt177FSS95XU6ewB_Cne009v4Oe4svDWGpTHCZzQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTt177FSS95XU6ewB_Cne009v4Oe4svDWGpTHCZzQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTt177FSS95XU6ewB_Cne009v4Oe4svDWGpTHCZzQ=s800-c-k-c0x00ffffff-no-rj,800,800,Jeff Vader,I'm just a poor boy nobody loves me.,,UUCSlFQaDMi7Z6ACzu8Z-XZQ,0,50,False,0,public,True,longUploadsUnspecified,Jeff Vader,,"['/m/02wbm', '/m/019_rr', '/m/0bzvm2']","['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Video_game_culture']",,I'm just a poor boy nobody loves me.,,,,,,,,,
youtube#channel,ZKi05hC1DFzEWoUSzH415Ut_mnI,UCCTe5a4XjNVhOecjAOnNFig,OLDSCHOLL RAP,,2017-02-28T22:10:43Z,https://yt3.ggpht.com/ytc/AKedOLTIn8rauip8RZzOh9DuSgAazRVZwK_rgdncT96o=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTIn8rauip8RZzOh9DuSgAazRVZwK_rgdncT96o=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTIn8rauip8RZzOh9DuSgAazRVZwK_rgdncT96o=s800-c-k-c0x00ffffff-no-rj,800,800,OLDSCHOLL RAP,,,UUCTe5a4XjNVhOecjAOnNFig,0,3,False,0,public,True,longUploadsUnspecified,OLDSCHOLL RAP,https://lh3.googleusercontent.com/k5rIhZbzf1QErDnY96z8cWRxm-gGsJOA3RgdEW_B3alb0UjwSHOdMXd9Riu6vz62CU3Po8V1Mw,,,,,,"""mc general"" ""rap harekatı"" ""mc amiral"" ""orhan türkyılmaz"" ""islami rap"" ""ilahi rap"" ""rap ilahi""",,,,,,,
youtube#channel,Q65bq_jInEf35F0_cRthyl6A220,UCcUUtSan3OvDAF7qdjHpteA,Jacob Oliveros,,2014-03-13T12:01:52Z,https://yt3.ggpht.com/ytc/AKedOLSqiEXT1MJUanUY3b3rpCr8j-lDWbMhYFMzhfP-Gw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSqiEXT1MJUanUY3b3rpCr8j-lDWbMhYFMzhfP-Gw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSqiEXT1MJUanUY3b3rpCr8j-lDWbMhYFMzhfP-Gw=s800-c-k-c0x00ffffff-no-rj,800,800,Jacob Oliveros,,,UUcUUtSan3OvDAF7qdjHpteA,0,0,False,0,public,True,longUploadsUnspecified,Jacob Oliveros,,,,,,,,,,,,,,
youtube#channel,az8lubEsHV3Qemf474znml9w8Hg,UCCuyBN7cwdTgnbXgP2fC1iA,Angela Saunders,,2011-08-29T21:33:50Z,https://yt3.ggpht.com/ytc/AKedOLRgyZKX6_z1eVOTRxUCSMZ-ZkkWlGK-bDIhBBVCyw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRgyZKX6_z1eVOTRxUCSMZ-ZkkWlGK-bDIhBBVCyw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRgyZKX6_z1eVOTRxUCSMZ-ZkkWlGK-bDIhBBVCyw=s800-c-k-c0x00ffffff-no-rj,800,800,Angela Saunders,,,UUCuyBN7cwdTgnbXgP2fC1iA,0,1,False,0,public,True,longUploadsUnspecified,Angela Saunders,,,,,,,,,,,,,,
